year,stateabbr,statedesc,countyname,countyfips,locationname,datasource,category,measure,data_value_unit,data_value_type,data_value,low_confidence_limit,high_confidence_limit,totalpopulation,geolocation,locationid,categoryid,measureid,datavaluetypeid,short_question_text,:@computed_region_bxsw_vy29,:@computed_region_he4y_prf8
2020,AZ,Arizona,Maricopa,04013,04013061037,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,74.6,71.2,77.8,3957,"{'type': 'Point', 'coordinates': [-112.3851364, 33.60222551]}",04013061037,PREVENT,MAMMOUSE,CrdPrv,Mammography,7,989
2020,AZ,Arizona,Maricopa,04013,04013092716,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Crude prevalence,27.5,24.9,30.1,3908,"{'type': 'Point', 'coordinates': [-112.2118146, 33.51279524]}",04013092716,RISKBEH,LPA,CrdPrv,Physical Inactivity,7,989
2020,AZ,Arizona,Cochise,04003,04003000902,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.3,5.0,5.5,2846,"{'type': 'Point', 'coordinates': [-109.550227, 31.35328214]}",04003000902,HLTHOUT,CANCER,CrdPrv,Cancer (except skin),7,5
2020,AL,Alabama,Tuscaloosa,01125,01125010407,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,8.7,8.1,9.4,3665,"{'type': 'Point', 'coordinates': [-87.55108645, 33.22747001]}",01125010407,HLTHOUT,DIABETES,CrdPrv,Diabetes,29,1639
2020,DE,Delaware,Kent,10001,10001041100,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,0.8,0.7,0.8,3740,"{'type': 'Point', 'coordinates': [-75.46811432, 39.11959954]}",10001041100,HLTHOUT,STROKE,CrdPrv,Stroke,43,1046
2020,DE,Delaware,Kent,10001,10001041701,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Crude prevalence,14.0,13.7,14.3,5798,"{'type': 'Point', 'coordinates': [-75.55925506, 39.10643511]}",10001041701,RISKBEH,BINGE,CrdPrv,Binge Drinking,43,1046
2020,DE,Delaware,Kent,10001,10001041802,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,76.9,74.2,79.3,5203,"{'type': 'Point', 'coordinates': [-75.59951991, 39.13573055]}",10001041802,PREVENT,MAMMOUSE,CrdPrv,Mammography,43,1046
2020,AZ,Arizona,Maricopa,04013,04013092312,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,7.7,6.3,9.5,5001,"{'type': 'Point', 'coordinates': [-112.1967191, 33.56009477]}",04013092312,HLTHOUT,COPD,CrdPrv,COPD,7,989
2020,GA,Georgia,Douglas,13097,13097080509,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,33.5,31.9,35.2,5782,"{'type': 'Point', 'coordinates': [-84.7333856, 33.7075347]}",13097080509,HLTHOUT,OBESITY,CrdPrv,Obesity,31,1128
2020,DE,Delaware,Kent,10001,10001043400,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,37.1,36.0,38.2,4146,"{'type': 'Point', 'coordinates': [-75.47243573, 38.96756671]}",10001043400,HLTHOUT,OBESITY,CrdPrv,Obesity,43,1046
2020,DE,Delaware,New Castle,10003,10003011100,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.8,2.4,3.2,2673,"{'type': 'Point', 'coordinates': [-75.49055183, 39.80542843]}",10003011100,HLTHOUT,STROKE,CrdPrv,Stroke,43,1047
2020,AL,Alabama,Tuscaloosa,01125,01125012501,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.9,5.6,6.1,1785,"{'type': 'Point', 'coordinates': [-87.64823986, 33.16396773]}",01125012501,HLTHOUT,CANCER,CrdPrv,Cancer (except skin),29,1639
2020,DE,Delaware,Sussex,10005,10005050407,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,42.0,40.8,43.1,4738,"{'type': 'Point', 'coordinates': [-75.55163858, 38.68117009]}",10005050407,HLTHOUT,OBESITY,CrdPrv,Obesity,43,1048
2020,DE,Delaware,Sussex,10005,10005050706,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,34.4,32.4,36.2,1506,"{'type': 'Point', 'coordinates': [-75.13401824, 38.62030116]}",10005050706,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,43,1048
2020,DE,Delaware,Sussex,10005,10005050706,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,35.7,33.8,37.3,1506,"{'type': 'Point', 'coordinates': [-75.13401824, 38.62030116]}",10005050706,HLTHOUT,OBESITY,CrdPrv,Obesity,43,1048
2020,DE,Delaware,Sussex,10005,10005050803,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,28.3,27.2,29.6,6256,"{'type': 'Point', 'coordinates': [-75.25140622, 38.75789596]}",10005050803,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,43,1048
2020,DE,Delaware,Sussex,10005,10005050803,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Crude prevalence,63.6,60.9,66.3,6256,"{'type': 'Point', 'coordinates': [-75.25140622, 38.75789596]}",10005050803,PREVENT,DENTAL,CrdPrv,Dental Visit,43,1048
2020,DE,Delaware,Sussex,10005,10005050902,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,3.8,3.2,4.5,4243,"{'type': 'Point', 'coordinates': [-75.12558304, 38.76990927]}",10005050902,HLTHOUT,STROKE,CrdPrv,Stroke,43,1048
2020,AK,Alaska,Anchorage,02020,02020001000,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,18.2,17.4,19.0,4131,"{'type': 'Point', 'coordinates': [-149.8759401, 61.21032507]}",02020001000,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,51,1669
2020,DE,Delaware,Sussex,10005,10005051006,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,3.6,3.2,4.0,2724,"{'type': 'Point', 'coordinates': [-75.14613697, 38.68480545]}",10005051006,HLTHOUT,STROKE,CrdPrv,Stroke,43,1048
2020,DE,Delaware,Sussex,10005,10005051102,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,3.0,2.5,3.5,1164,"{'type': 'Point', 'coordinates': [-75.08259075, 38.70953419]}",10005051102,HLTHOUT,STROKE,CrdPrv,Stroke,43,1048
2020,AK,Alaska,Anchorage,02020,02020000802,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Crude prevalence,60.8,58.4,63.1,4407,"{'type': 'Point', 'coordinates': [-149.7923713, 61.20311087]}",02020000802,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,51,1669
2020,DE,Delaware,Sussex,10005,10005051802,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,26.8,25.6,27.9,4190,"{'type': 'Point', 'coordinates': [-75.57028056, 38.54007945]}",10005051802,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,43,1048
2020,DC,District of Columbia,District of Columbia,11001,11001000501,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,1.0,0.9,1.1,3376,"{'type': 'Point', 'coordinates': [-77.05171083, 38.92663626]}",11001000501,HLTHOUT,STROKE,CrdPrv,Stroke,44,1049
2020,GA,Georgia,Cobb,13067,13067030222,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,19.6,18.7,20.6,5987,"{'type': 'Point', 'coordinates': [-84.57722348, 34.06549408]}",13067030222,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,31,1166
2020,GA,Georgia,DeKalb,13089,13089021907,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,32.6,31.3,33.8,8610,"{'type': 'Point', 'coordinates': [-84.1393601, 33.80378718]}",13089021907,HLTHOUT,OBESITY,CrdPrv,Obesity,31,1125
2020,GA,Georgia,Elbert,13105,13105000200,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,29.8,28.5,31.0,2890,"{'type': 'Point', 'coordinates': [-82.79705061, 34.18509311]}",13105000200,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,31,1131
2020,GA,Georgia,Coweta,13077,13077170304,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,35.6,34.0,37.1,6244,"{'type': 'Point', 'coordinates': [-84.77522295, 33.43036947]}",13077170304,HLTHOUT,OBESITY,CrdPrv,Obesity,31,1120
2020,GA,Georgia,Cobb,13067,13067030408,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.0,1.8,2.3,3103,"{'type': 'Point', 'coordinates': [-84.46797305, 33.93227518]}",13067030408,HLTHOUT,STROKE,CrdPrv,Stroke,31,1166
2020,GA,Georgia,Colquitt,13071,13071970300,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,44.2,43.0,45.4,5765,"{'type': 'Point', 'coordinates': [-83.7907653, 31.22775979]}",13071970300,HLTHOUT,OBESITY,CrdPrv,Obesity,31,62
2020,GA,Georgia,Columbia,13073,13073030309,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,32.0,30.2,33.8,8986,"{'type': 'Point', 'coordinates': [-82.12853098, 33.56693699]}",13073030309,HLTHOUT,OBESITY,CrdPrv,Obesity,31,1119
2020,GA,Georgia,DeKalb,13089,13089021913,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,3.1,2.8,3.5,4388,"{'type': 'Point', 'coordinates': [-84.1815627, 33.82165168]}",13089021913,HLTHOUT,STROKE,CrdPrv,Stroke,31,1125
2020,DC,District of Columbia,District of Columbia,11001,11001007301,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,0.9,0.8,1.0,3012,"{'type': 'Point', 'coordinates': [-77.01567441, 38.84214364]}",11001007301,HLTHOUT,STROKE,CrdPrv,Stroke,44,1049
2020,GA,Georgia,Fayette,13113,13113140404,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,30.5,29.3,31.5,5533,"{'type': 'Point', 'coordinates': [-84.4763575, 33.43911852]}",13113140404,HLTHOUT,OBESITY,CrdPrv,Obesity,31,1134
2020,AL,Alabama,Wilcox,01131,01131034700,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,38.9,32.5,45.0,1308,"{'type': 'Point', 'coordinates': [-87.41630053, 32.14172906]}",01131034700,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,29,106
2020,GA,Georgia,Early,13099,13099090400,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,40.8,39.3,42.1,3523,"{'type': 'Point', 'coordinates': [-84.88783646, 31.32100398]}",13099090400,HLTHOUT,OBESITY,CrdPrv,Obesity,31,1129
2020,GA,Georgia,DeKalb,13089,13089023310,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,3.7,3.3,4.2,9425,"{'type': 'Point', 'coordinates': [-84.14330436, 33.71010028]}",13089023310,HLTHOUT,STROKE,CrdPrv,Stroke,31,1125
2020,GA,Georgia,Clarke,13059,13059030200,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,5.9,5.3,6.5,4251,"{'type': 'Point', 'coordinates': [-83.35584878, 33.95458113]}",13059030200,HLTHOUT,STROKE,CrdPrv,Stroke,31,2236
2020,GA,Georgia,Effingham,13103,13103030304,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,38.3,36.6,39.9,7314,"{'type': 'Point', 'coordinates': [-81.23389414, 32.28022305]}",13103030304,HLTHOUT,OBESITY,CrdPrv,Obesity,31,1130
2020,GA,Georgia,Cobb,13067,13067030331,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,22.2,20.8,23.8,5587,"{'type': 'Point', 'coordinates': [-84.44899005, 34.00210341]}",13067030331,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,31,1166
2020,FL,Florida,Alachua,12001,12001000200,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,12.5,11.0,14.0,7431,"{'type': 'Point', 'coordinates': [-82.33340222, 29.65108288]}",12001000200,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,30,1050
2020,FL,Florida,Alachua,12001,12001001400,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,39.7,38.6,40.7,4585,"{'type': 'Point', 'coordinates': [-82.25803849, 29.65806992]}",12001001400,HLTHOUT,OBESITY,CrdPrv,Obesity,30,1050
2020,AZ,Arizona,Maricopa,04013,04013040515,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,8.8,8.4,9.1,4792,"{'type': 'Point', 'coordinates': [-113.0165383, 33.82870108]}",04013040515,HLTHOUT,CANCER,CrdPrv,Cancer (except skin),7,989
2020,FL,Florida,Alachua,12001,12001001813,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.0,7.6,8.4,2662,"{'type': 'Point', 'coordinates': [-82.41834476, 29.7256502]}",12001001813,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,30,1050
2020,FL,Florida,Alachua,12001,12001002209,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Crude prevalence,18.1,17.3,18.9,7619,"{'type': 'Point', 'coordinates': [-82.466576, 29.52615357]}",12001002209,HLTHOUT,DEPRESSION,CrdPrv,Depression,30,1050
2020,FL,Florida,Alachua,12001,12001110800,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,73.8,69.5,77.6,2030,"{'type': 'Point', 'coordinates': [-82.3523222, 29.60696431]}",12001110800,PREVENT,MAMMOUSE,CrdPrv,Mammography,30,1050
2020,FL,Florida,Baker,12003,12003040101,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.8,2.5,3.1,6684,"{'type': 'Point', 'coordinates': [-82.0992537, 30.32112631]}",12003040101,HLTHOUT,STROKE,CrdPrv,Stroke,30,1051
2020,FL,Florida,Bay,12005,12005000803,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,3.7,3.4,4.0,5146,"{'type': 'Point', 'coordinates': [-85.58059991, 30.15869944]}",12005000803,HLTHOUT,STROKE,CrdPrv,Stroke,30,40
2020,FL,Florida,Bay,12005,12005001800,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,5.1,4.6,5.6,1621,"{'type': 'Point', 'coordinates': [-85.62992012, 30.15003806]}",12005001800,HLTHOUT,STROKE,CrdPrv,Stroke,30,40
2020,FL,Florida,Bay,12005,12005002704,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,27.0,26.0,28.2,5928,"{'type': 'Point', 'coordinates': [-85.80797904, 30.20406113]}",12005002704,HLTHOUT,OBESITY,CrdPrv,Obesity,30,40
2020,FL,Florida,Brevard,12009,12009064102,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.6,2.2,2.9,5363,"{'type': 'Point', 'coordinates': [-80.68445312, 28.17357273]}",12009064102,HLTHOUT,STROKE,CrdPrv,Stroke,30,1053
2020,FL,Florida,Brevard,12009,12009064128,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Crude prevalence,17.6,16.5,18.6,10923,"{'type': 'Point', 'coordinates': [-80.69602071, 28.20938861]}",12009064128,HLTHOUT,DEPRESSION,CrdPrv,Depression,30,1053
2020,FL,Florida,Brevard,12009,12009065121,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,34.1,33.1,35.2,6262,"{'type': 'Point', 'coordinates': [-80.63583396, 28.0252907]}",12009065121,HLTHOUT,OBESITY,CrdPrv,Obesity,30,1053
2020,FL,Florida,Brevard,12009,12009065201,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,32.7,31.4,33.9,5447,"{'type': 'Point', 'coordinates': [-80.58211234, 28.02034597]}",12009065201,HLTHOUT,OBESITY,CrdPrv,Obesity,30,1053
2020,FL,Florida,Brevard,12009,12009066104,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,28.4,26.6,30.2,4718,"{'type': 'Point', 'coordinates': [-80.49468952, 27.93457209]}",12009066104,HLTHOUT,OBESITY,CrdPrv,Obesity,30,1053
2020,FL,Florida,Brevard,12009,12009066600,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,3.0,2.6,3.5,4253,"{'type': 'Point', 'coordinates': [-80.59472984, 28.16517031]}",12009066600,HLTHOUT,STROKE,CrdPrv,Stroke,30,1053
2020,FL,Florida,Brevard,12009,12009068400,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Crude prevalence,16.9,16.0,17.9,2142,"{'type': 'Point', 'coordinates': [-80.61076394, 28.36394264]}",12009068400,HLTHOUT,DEPRESSION,CrdPrv,Depression,30,1053
2020,FL,Florida,Broward,12011,12011010502,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,27.0,25.8,28.3,2986,"{'type': 'Point', 'coordinates': [-80.18645812, 26.32274722]}",12011010502,HLTHOUT,OBESITY,CrdPrv,Obesity,30,1054
2020,FL,Florida,Broward,12011,12011010502,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.2,2.0,2.4,2986,"{'type': 'Point', 'coordinates': [-80.18645812, 26.32274722]}",12011010502,HLTHOUT,STROKE,CrdPrv,Stroke,30,1054
2020,AK,Alaska,Matanuska-Susitna,02170,02170000800,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.6,2.3,2.9,4895,"{'type': 'Point', 'coordinates': [-149.4705521, 61.58898921]}",02170000800,HLTHOUT,STROKE,CrdPrv,Stroke,51,1707
2020,FL,Florida,Broward,12011,12011010902,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,24.6,23.3,26.0,2968,"{'type': 'Point', 'coordinates': [-80.08869504, 26.28779302]}",12011010902,HLTHOUT,OBESITY,CrdPrv,Obesity,30,1054
2020,FL,Florida,Broward,12011,12011020204,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,79.3,76.6,81.8,5698,"{'type': 'Point', 'coordinates': [-80.2279277, 26.26328904]}",12011020204,PREVENT,MAMMOUSE,CrdPrv,Mammography,30,1054
2020,FL,Florida,Broward,12011,12011020319,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,27.9,26.6,29.2,6046,"{'type': 'Point', 'coordinates': [-80.27401599, 26.25050415]}",12011020319,HLTHOUT,OBESITY,CrdPrv,Obesity,30,1054
2020,FL,Florida,Broward,12011,12011020407,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,3.3,3.1,3.6,7106,"{'type': 'Point', 'coordinates': [-80.23077726, 26.22411466]}",12011020407,HLTHOUT,STROKE,CrdPrv,Stroke,30,1054
2020,GA,Georgia,DeKalb,13089,13089021213,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.0,1.8,2.3,3382,"{'type': 'Point', 'coordinates': [-84.34228911, 33.95426417]}",13089021213,HLTHOUT,STROKE,CrdPrv,Stroke,31,1125
2020,FL,Florida,Broward,12011,12011031202,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,79.4,75.6,82.7,6136,"{'type': 'Point', 'coordinates': [-80.09393889, 26.21745994]}",12011031202,PREVENT,MAMMOUSE,CrdPrv,Mammography,30,1054
2020,FL,Florida,Broward,12011,12011031205,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,30.3,28.5,32.1,1739,"{'type': 'Point', 'coordinates': [-80.08628464, 26.25598191]}",12011031205,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,30,1054
2020,FL,Florida,Broward,12011,12011040101,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Crude prevalence,12.3,11.8,12.8,1298,"{'type': 'Point', 'coordinates': [-80.09910504, 26.18609758]}",12011040101,RISKBEH,BINGE,CrdPrv,Binge Drinking,30,1054
2020,FL,Florida,Broward,12011,12011040102,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,3.9,3.3,4.6,2826,"{'type': 'Point', 'coordinates': [-80.09794559, 26.19719522]}",12011040102,HLTHOUT,STROKE,CrdPrv,Stroke,30,1054
2020,FL,Florida,Broward,12011,12011040203,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,80.7,77.1,83.8,1761,"{'type': 'Point', 'coordinates': [-80.10916704, 26.19576634]}",12011040203,PREVENT,MAMMOUSE,CrdPrv,Mammography,30,1054
2020,FL,Florida,Broward,12011,12011040503,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,77.6,73.0,81.5,2234,"{'type': 'Point', 'coordinates': [-80.10139192, 26.17544801]}",12011040503,PREVENT,MAMMOUSE,CrdPrv,Mammography,30,1054
2020,FL,Florida,Broward,12011,12011041600,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,38.7,37.2,40.2,5572,"{'type': 'Point', 'coordinates': [-80.15442146, 26.12579711]}",12011041600,HLTHOUT,OBESITY,CrdPrv,Obesity,30,1054
2020,FL,Florida,Broward,12011,12011042301,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.9,2.5,3.3,3929,"{'type': 'Point', 'coordinates': [-80.12739388, 26.10689441]}",12011042301,HLTHOUT,STROKE,CrdPrv,Stroke,30,1054
2020,FL,Florida,Broward,12011,12011042600,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,18.9,18.1,19.7,5289,"{'type': 'Point', 'coordinates': [-80.15206138, 26.11448513]}",12011042600,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,30,1054
2020,FL,Florida,Broward,12011,12011050204,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,27.3,26.4,28.3,5449,"{'type': 'Point', 'coordinates': [-80.17984746, 26.20505414]}",12011050204,HLTHOUT,OBESITY,CrdPrv,Obesity,30,1054
2020,GA,Georgia,Cobb,13067,13067030345,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,1.1,1.1,1.2,4623,"{'type': 'Point', 'coordinates': [-84.46693545, 33.89662564]}",13067030345,HLTHOUT,STROKE,CrdPrv,Stroke,31,1166
2020,FL,Florida,Broward,12011,12011050307,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,27.3,26.3,28.3,6993,"{'type': 'Point', 'coordinates': [-80.195066, 26.16124012]}",12011050307,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,30,1054
2020,FL,Florida,Broward,12011,12011050311,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,6.5,6.0,7.0,3610,"{'type': 'Point', 'coordinates': [-80.2155846, 26.16879319]}",12011050311,HLTHOUT,STROKE,CrdPrv,Stroke,30,1054
2020,FL,Florida,Broward,12011,12011050701,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,33.3,32.4,34.3,3777,"{'type': 'Point', 'coordinates': [-80.15277505, 26.17298871]}",12011050701,HLTHOUT,OBESITY,CrdPrv,Obesity,30,1054
2020,GA,Georgia,Clayton,13063,13063040306,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.6,2.4,2.8,4372,"{'type': 'Point', 'coordinates': [-84.38526538, 33.60489573]}",13063040306,HLTHOUT,STROKE,CrdPrv,Stroke,31,1164
2020,FL,Florida,Broward,12011,12011060111,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,23.3,22.2,24.3,6025,"{'type': 'Point', 'coordinates': [-80.28293187, 26.20096717]}",12011060111,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,30,1054
2020,FL,Florida,Broward,12011,12011060121,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,25.6,24.6,26.4,5501,"{'type': 'Point', 'coordinates': [-80.30586687, 26.13708837]}",12011060121,HLTHOUT,OBESITY,CrdPrv,Obesity,30,1054
